,EUR.USD.SPOT,EUR.USD.SPOT,USD.JPY.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.CAD.SPOT,AUD.USD.SPOT,AUD.USD.SPOT,GBP.USD.SPOT,GBP.USD.SPOT,NZD.USD.SPOT,NZD.USD.SPOT,USD.MXN.SPOT,USD.MXN.SPOT,EUR.NOK.SPOT,EUR.NOK.SPOT,EUR.SEK.SPOT,EUR.SEK.SPOT,USD.TRY.SPOT,USD.TRY.SPOT
,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1
time_utc,,,,,,,,,,,,,,,,,,,,
2022-04-13 00:00:00,1.08155,1.08161,125.585,125.6,1.26392,1.26399,0.74449,0.74457,1.29918,1.29931,0.68457,0.68469,19.8059,19.8123,9.4882,9.4974,10.3042,10.3153,14.565,14.617
2022-04-13 01:00:00,1.08299,1.08303,125.59,125.6,1.26254,1.26261,0.74641,0.74655,1.30051,1.30062,0.68646,0.68674,19.7819,19.7888,9.4977,9.5079,10.3044,10.3154,14.565,14.617
2022-04-13 02:00:00,1.0835,1.08353,125.575,125.59,1.26141,1.26144,0.74709,0.74715,1.30123,1.30133,0.68575,0.68587,19.7728,19.7778,9.4901,9.5019,10.3061,10.3122,14.565,14.617
2022-04-13 03:00:00,1.08372,1.08376,125.505,125.52,1.26161,1.26169,0.74646,0.74654,1.30123,1.30133,0.68475,0.68488,19.77,19.7744,9.4974,9.5091,10.3024,10.3122,14.565,14.617
2022-04-13 04:00:00,1.08333,1.08337,125.604,125.611,1.26264,1.26272,0.74484,0.7449,1.30034,1.30045,0.68185,0.68192,19.7724,19.7781,9.501,9.5096,10.3039,10.3133,14.565,14.61008
2022-04-13 05:00:00,1.08433,1.08438,125.594,125.602,1.26123,1.26131,0.74529,0.74535,1.3011,1.30136,0.68225,0.68238,19.761,19.764,9.5063,9.5128,10.3051,10.3142,14.5675,14.58478
2022-04-13 06:00:00,1.08218,1.08223,126.133,126.141,1.26407,1.26413,0.74297,0.74305,1.29818,1.29827,0.6793,0.6794,19.7611,19.7659,9.572,9.574,10.324,10.3305,14.5715,14.58
2022-04-13 07:00:00,1.0838,1.08384,126.035,126.043,1.26355,1.26361,0.7442,0.74426,1.29993,1.30002,0.68009,0.6802,19.7537,19.7583,9.5606,9.5644,10.3143,10.318,14.5805,14.5845
2022-04-13 08:00:00,1.08368,1.08371,126.041,126.05,1.26429,1.26435,0.74273,0.74278,1.30065,1.3007,0.6787,0.6788,19.7531,19.7575,9.5401,9.5445,10.3281,10.332,14.585,14.58995
2022-04-13 09:00:00,1.08348,1.08351,126.053,126.058,1.2649,1.26494,0.74248,0.74253,1.30119,1.30128,0.67794,0.67803,19.757,19.7611,9.5463,9.5501,10.3363,10.34,14.583,14.59
2022-04-13 10:00:00,1.08265,1.0827,126.043,126.048,1.2653,1.26535,0.74207,0.74215,1.30015,1.30024,0.67776,0.67787,19.747,19.7506,9.5495,9.5533,10.33082,10.33457,14.5915,14.5947
2022-04-13 11:00:00,1.08306,1.08309,125.832,125.838,1.26566,1.26575,0.74153,0.74159,1.29991,1.30003,0.67749,0.67758,19.7671,19.7709,9.568,9.5695,10.3252,10.33,14.588,14.59475
2022-04-13 12:00:00,1.08175,1.08185,125.895,125.91,1.2664,1.2665,0.7407,0.74085,1.29935,1.29955,0.67665,0.6768,19.777,19.784,9.5745,9.5795,10.3345,10.34,14.5955,14.6
2022-04-13 13:00:00,1.08167,1.0817,125.832,125.84,1.26548,1.26566,0.74083,0.74091,1.30093,1.30105,0.67701,0.67711,19.8,19.804,9.5627,9.5672,10.3205,10.3252,14.5985,14.60375
2022-04-13 14:00:00,1.08474,1.08477,125.722,125.725,1.26309,1.26318,0.74115,0.7412,1.30375,1.30382,0.6775,0.67758,19.809,19.812,9.5705,9.573,10.3315,10.333,14.58184,14.60134
2022-04-13 15:00:00,1.08715,1.08718,125.533,125.541,1.2597,1.25978,0.74282,0.74289,1.30706,1.30716,0.6784,0.6785,19.8039,19.8083,9.5399,9.543,10.3238,10.3285,14.581,14.61
2022-04-13 16:00:00,1.08819,1.08824,125.593,125.599,1.25863,1.25871,0.74401,0.74407,1.30934,1.30942,0.67888,0.67896,19.779,19.7833,9.5346,9.5383,10.31659,10.3207,14.58799,14.60163
2022-04-13 17:00:00,1.08746,1.0875,125.597,125.603,1.25649,1.25657,0.74397,0.74403,1.30917,1.3092,0.67837,0.67846,19.7615,19.7662,9.5342,9.5379,10.3176,10.3226,14.58245,14.60024
2022-04-13 18:00:00,1.08855,1.08859,125.613,125.618,1.25675,1.2568,0.74451,0.74457,1.31093,1.311,0.6786,0.67866,19.772,19.776,9.5351,9.5394,10.3203,10.32447,14.593,14.602
2022-04-13 19:00:00,1.08827,1.08832,125.678,125.683,1.25651,1.2566,0.7446,0.74466,1.31093,1.311,0.6792,0.67928,19.7737,19.7782,9.528,9.5324,10.3245,10.328,14.5905,14.602
2022-04-13 20:00:00,1.08885,1.08925,125.544,125.665,1.25605,1.25755,0.7442,0.7454,1.3116,1.3118,0.67921,0.6799,19.778,19.79697,9.5075,9.5346,10.3135,10.3345,14.59,14.61
2022-04-13 22:00:00,1.08892,1.08897,125.59,125.6,1.25627,1.25641,0.74499,0.74505,1.31172,1.31186,0.6796,0.67973,19.7621,19.767,9.5246,9.5375,10.3164,10.3285,14.58,14.60523
2022-04-13 23:00:00,1.0895,1.08954,125.363,125.37,1.25675,1.25686,0.74501,0.74509,1.31183,1.31195,0.67996,0.68,19.7613,19.7677,9.5272,9.5341,10.313,10.3212,14.58,14.60946
2022-04-14 00:00:00,1.08846,1.0885,125.506,125.513,1.25677,1.25686,0.74548,0.74555,1.31155,1.31164,0.68035,0.68045,19.7601,19.7673,9.5236,9.53,10.3171,10.3215,14.58,14.61
2022-04-14 01:00:00,1.0906,1.09064,125.275,125.281,1.25501,1.2551,0.74568,0.74577,1.31365,1.31375,0.68175,0.6818,19.7462,19.7512,9.528,9.5323,10.3192,10.3235,14.58,14.61
2022-04-14 02:00:00,1.09019,1.09025,125.338,125.344,1.25523,1.2553,0.7459,0.74597,1.31295,1.31303,0.68183,0.68192,19.7476,19.7533,9.5216,9.5282,10.3181,10.3235,14.585,14.60995
2022-04-14 03:00:00,1.0907,1.09074,125.222,125.229,1.25524,1.25528,0.74587,0.74593,1.31344,1.31356,0.68224,0.68236,19.7451,19.7501,9.5262,9.5347,10.3193,10.3238,14.585,14.61
2022-04-14 04:00:00,1.09121,1.09125,125.272,125.281,1.25492,1.25501,0.7458,0.74586,1.31375,1.31386,0.68263,0.68273,19.7382,19.7435,9.5245,9.5325,10.315,10.3205,14.585,14.61
2022-04-14 05:00:00,1.09101,1.09105,125.415,125.421,1.25538,1.2555,0.74564,0.74572,1.31323,1.3133,0.6825,0.6826,19.7465,19.7521,9.5134,9.5237,10.29681,10.31828,14.5975,14.60601
2022-04-14 06:00:00,1.09181,1.09187,125.277,125.283,1.25446,1.25454,0.74577,0.74584,1.31422,1.3143,0.68231,0.68242,19.7627,19.7657,9.5273,9.5311,10.2937,10.2964,14.599,14.60545
2022-04-14 07:00:00,1.09083,1.09087,125.331,125.337,1.25561,1.25571,0.74447,0.74453,1.31311,1.31321,0.68185,0.68197,19.813,19.8183,9.5545,9.5589,10.3065,10.309,14.606,14.612
2022-04-14 08:00:00,1.09081,1.09084,125.385,125.393,1.25437,1.25445,0.74491,0.74498,1.3135,1.31359,0.68155,0.68165,19.7841,19.7883,9.54362,9.5463,10.2955,10.2981,14.60925,14.61695
2022-04-14 09:00:00,1.09138,1.09141,125.372,125.378,1.25441,1.25453,0.74498,0.74504,1.31339,1.31348,0.68196,0.68207,19.8031,19.8074,9.5425,9.5461,10.301,10.3045,14.61261,14.61906
2022-04-14 10:00:00,1.09055,1.09057,125.253,125.259,1.25411,1.25421,0.744,0.74405,1.31331,1.31341,0.6817,0.6818,19.8183,19.8229,9.5412,9.5441,10.3001,10.30278,14.612,14.644
2022-04-14 11:00:00,1.0865,1.08655,125.346,125.353,1.25541,1.25552,0.74386,0.74393,1.3116,1.31169,0.68118,0.68129,19.836,19.8397,9.5297,9.53389,10.3087,10.3122,14.6175,14.6225
2022-04-14 12:00:00,1.08473,1.08479,125.535,125.542,1.25805,1.2581,0.74338,0.74345,1.30962,1.3097,0.6811,0.68118,19.9067,19.911,9.51901,9.5237,10.3025,10.306,14.62055,14.62849
2022-04-14 13:00:00,1.07706,1.07712,125.946,125.954,1.25945,1.25958,0.74153,0.74164,1.30369,1.30383,0.6789,0.67905,19.988,19.9937,9.49107,9.4973,10.2917,10.2956,14.61679,14.63375
2022-04-14 14:00:00,1.07776,1.0778,125.889,125.895,1.2614,1.26145,0.7413,0.74134,1.30466,1.30476,0.67841,0.6785,19.9706,19.9743,9.5009,9.5037,10.2961,10.2988,14.6255,14.63182
2022-04-14 15:00:00,1.0797,1.07976,125.924,125.93,1.2628,1.26285,0.74036,0.74042,1.30506,1.30516,0.67732,0.67742,19.9925,19.9965,9.51171,9.51658,10.28949,10.2932,14.6025,14.613
2022-04-14 16:00:00,1.0816,1.08164,125.931,125.937,1.26216,1.26225,0.74123,0.7413,1.30565,1.30576,0.67813,0.67822,20.0025,20.009,9.5162,9.5263,10.3092,10.3139,14.6025,14.63287
2022-04-14 17:00:00,1.0824,1.08245,125.964,125.97,1.25936,1.25944,0.74216,0.7422,1.30764,1.30774,0.6788,0.67889,19.9973,20.001,9.5107,9.52095,10.3058,10.31,14.6025,14.6285
2022-04-14 18:00:00,1.08299,1.08304,125.989,125.993,1.26091,1.26099,0.74153,0.74158,1.30766,1.30772,0.67905,0.67924,20.0058,20.0101,9.50832,9.51269,10.3057,10.3105,14.6025,14.6285
2022-04-14 19:00:00,1.08244,1.08247,125.944,125.95,1.26151,1.26162,0.74145,0.74151,1.30754,1.30763,0.6787,0.6788,19.9987,20.0029,9.50491,9.51267,10.3053,10.31,14.60385,14.6285
2022-04-14 20:00:00,1.08254,1.0831,125.855,125.895,1.25804,1.2608,0.7415,0.74235,1.30605,1.30825,0.6782,0.6794,19.966,19.973,9.5045,9.5175,10.3035,10.315,14.5895,14.644
2022-04-17 22:00:00,1.08204,1.08209,126.53,126.542,1.2609,1.26101,0.74027,0.74037,1.30634,1.3065,0.67761,0.67775,19.9624,19.9684,9.5188,9.525,10.3398,10.3521,14.615,14.65101
2022-04-17 23:00:00,1.08139,1.08145,126.609,126.618,1.26145,1.26156,0.73961,0.73967,1.30565,1.30575,0.676,0.6761,19.9549,19.9609,9.5164,9.5234,10.3423,10.3493,14.615,14.64611
2022-04-18 00:00:00,1.08009,1.08014,126.562,126.57,1.26274,1.26283,0.73854,0.73863,1.30437,1.3045,0.67517,0.67529,19.9784,19.9856,9.5114,9.5191,10.3427,10.3486,14.615,14.6496
2022-04-18 01:00:00,1.08067,1.08073,126.458,126.47,1.26219,1.2623,0.73838,0.73848,1.30481,1.30492,0.67491,0.67506,19.9664,19.9737,9.5103,9.5159,10.3408,10.3468,14.615,14.65003
2022-04-18 02:00:00,1.08017,1.08021,126.592,126.599,1.26325,1.26335,0.73725,0.73731,1.30382,1.30392,0.6741,0.67415,19.9497,19.957,9.5132,9.5204,10.3422,10.3481,14.615,14.6511
2022-04-18 03:00:00,1.07928,1.07933,126.668,126.675,1.26381,1.26392,0.73575,0.73583,1.30265,1.30277,0.67282,0.67294,19.97226,19.9773,9.5117,9.5188,10.3438,10.3488,14.615,14.65152
2022-04-18 04:00:00,1.07923,1.07929,126.641,126.648,1.26403,1.26411,0.73539,0.73545,1.30213,1.30224,0.67264,0.67274,19.9813,19.9885,9.5135,9.5185,10.346,10.3502,14.615,14.64648
2022-04-18 05:00:00,1.07941,1.07948,126.644,126.654,1.26387,1.26393,0.7355,0.73554,1.3026,1.30274,0.67295,0.67302,19.9744,19.9814,9.5188,9.5241,10.3407,10.3467,14.6275,14.64868
2022-04-18 06:00:00,1.07935,1.0794,126.62,126.627,1.26336,1.26344,0.73612,0.73619,1.30215,1.30228,0.673,0.6731,19.9737,19.9806,9.5198,9.5239,10.344,10.3458,14.642,14.64545
2022-04-18 07:00:00,1.07912,1.07917,126.636,126.645,1.2637,1.26382,0.73671,0.73676,1.30087,1.30102,0.67335,0.67347,20.0002,20.0058,9.5226,9.5281,10.3328,10.335,14.642,14.64695
2022-04-18 08:00:00,1.07916,1.07921,126.63,126.635,1.26375,1.26385,0.73636,0.73643,1.30147,1.30154,0.67326,0.67338,19.9854,19.9897,9.5218,9.5259,10.3314,10.3356,14.645,14.646
2022-04-18 09:00:00,1.07926,1.07931,126.618,126.626,1.26401,1.26411,0.73656,0.73664,1.30122,1.30132,0.67347,0.67358,19.9688,19.9729,9.5206,9.5244,10.3313,10.3341,14.6458,14.65063
2022-04-18 10:00:00,1.08005,1.0801,126.611,126.62,1.26343,1.26349,0.73691,0.73698,1.30275,1.30285,0.67408,0.67413,19.9656,19.9704,9.52784,9.53133,10.33922,10.3409,14.64605,14.6485
2022-04-18 11:00:00,1.08093,1.08096,126.545,126.553,1.26267,1.26277,0.73673,0.73681,1.30387,1.30398,0.67333,0.67344,19.9607,19.9645,9.5438,9.546,10.34356,10.3463,14.644,14.6502
2022-04-18 12:00:00,1.08048,1.08053,126.521,126.529,1.26238,1.26247,0.73711,0.73717,1.30361,1.30372,0.67349,0.67359,19.9338,19.935,9.5458,9.5496,10.3457,10.3495,14.6385,14.6505
2022-04-18 13:00:00,1.08005,1.0801,126.586,126.592,1.2617,1.2618,0.7368,0.73686,1.3029,1.30298,0.67299,0.67309,19.9423,19.947,9.5402,9.5453,10.33476,10.33757,14.64005,14.65045
2022-04-18 14:00:00,1.07924,1.07929,126.653,126.657,1.26219,1.26226,0.73562,0.73568,1.30179,1.3019,0.6728,0.67285,19.9322,19.936,9.5538,9.556,10.348,10.351,14.639,14.65325
2022-04-18 15:00:00,1.07836,1.07839,126.774,126.781,1.26206,1.26215,0.73524,0.7353,1.30179,1.30187,0.6721,0.67219,19.9354,19.9395,9.5472,9.5519,10.3476,10.3516,14.6475,14.65195
2022-04-18 16:00:00,1.07728,1.0773,126.966,126.973,1.2616,1.26167,0.7351,0.73516,1.30093,1.30098,0.67189,0.67199,19.8984,19.9025,9.54343,9.54707,10.3435,10.3471,14.6405,14.65195
2022-04-18 17:00:00,1.07827,1.07831,126.946,126.95,1.26079,1.26088,0.73555,0.73561,1.30151,1.30161,0.67258,0.67268,19.9005,19.9052,9.54449,9.54815,10.3428,10.3464,14.6385,14.65195
2022-04-18 18:00:00,1.07842,1.07845,126.977,126.984,1.26165,1.26173,0.7349,0.73495,1.30085,1.30094,0.67241,0.67253,19.8775,19.882,9.5483,9.5531,10.34763,10.3523,14.6455,14.6534
2022-04-18 19:00:00,1.07831,1.07834,126.94,126.948,1.26163,1.26171,0.73482,0.73487,1.30086,1.30095,0.67268,0.67277,19.8287,19.8336,9.55036,9.5553,10.3495,10.3539,14.6455,14.65345
2022-04-18 20:00:00,1.07805,1.07845,126.985,127.0,1.26055,1.26251,0.7344,0.7353,1.30065,1.30295,0.67205,0.6773,19.815,19.84,9.5429,9.587,10.3415,10.3595,14.638,14.6595
2022-04-18 22:00:00,1.0781,1.07815,127.083,127.093,1.26044,1.26054,0.73594,0.73601,1.30094,1.30108,0.67371,0.67379,19.8172,19.8236,9.5434,9.5564,10.3428,10.3546,14.64,14.65345
2022-04-18 23:00:00,1.078,1.07805,127.144,127.15,1.26007,1.26016,0.73566,0.73574,1.30073,1.3008,0.67341,0.67349,19.81,19.8142,9.54,9.5491,10.344,10.3495,14.64,14.65419
2022-04-19 00:00:00,1.07789,1.07794,127.311,127.318,1.26055,1.26062,0.73542,0.73551,1.3006,1.30067,0.67242,0.6725,19.8353,19.8411,9.541,9.5474,10.3446,10.35,14.64,14.65561
2022-04-19 01:00:00,1.07769,1.07773,127.518,127.52,1.26036,1.26044,0.7358,0.73586,1.30046,1.3006,0.6731,0.6732,19.8238,19.8302,9.5419,9.5496,10.3474,10.3536,14.64,14.65344
2022-04-19 02:00:00,1.07685,1.07689,127.73,127.738,1.25942,1.2595,0.73585,0.73593,1.29965,1.29973,0.67282,0.67292,19.8043,19.8118,9.5431,9.5493,10.3476,10.3534,14.64,14.6515
2022-04-19 03:00:00,1.07725,1.07727,127.919,127.927,1.25836,1.25845,0.73656,0.73664,1.30043,1.30053,0.67356,0.67365,19.795,19.8,9.5421,9.547,10.3525,10.3562,14.64,14.6515
2022-04-19 04:00:00,1.07719,1.07724,128.144,128.152,1.25794,1.25803,0.73731,0.73738,1.29983,1.29993,0.67392,0.67402,19.7684,19.7743,9.5371,9.5415,10.3545,10.3593,14.642,14.6515
2022-04-19 05:00:00,1.07743,1.07748,128.163,128.172,1.25769,1.25778,0.7371,0.73716,1.29966,1.29977,0.67342,0.67355,19.7743,19.7799,9.5293,9.535,10.3465,10.3512,14.645,14.65508
2022-04-19 06:00:00,1.07825,1.07829,128.218,128.225,1.25777,1.25785,0.73789,0.73796,1.30067,1.30077,0.67355,0.67364,19.8145,19.8195,9.5577,9.5623,10.345,10.348,14.65,14.65495
2022-04-19 07:00:00,1.08019,1.08023,128.062,128.07,1.25758,1.25769,0.73855,0.73859,1.30145,1.30154,0.67501,0.67511,19.8176,19.823,9.5324,9.5355,10.3318,10.3345,14.65243,14.65725
2022-04-19 08:00:00,1.08105,1.08111,128.306,128.314,1.25852,1.25861,0.73891,0.73898,1.30396,1.30405,0.67636,0.67647,19.8144,19.8191,9.5362,9.54098,10.3301,10.333,14.657,14.6625
2022-04-19 09:00:00,1.07982,1.07985,128.342,128.35,1.25952,1.25959,0.73731,0.73738,1.30284,1.30294,0.67457,0.67467,19.876,19.8801,9.5495,9.5527,10.3348,10.3365,14.65655,14.665
2022-04-19 10:00:00,1.07937,1.0794,128.341,128.347,1.26001,1.26009,0.73659,0.73665,1.30294,1.30304,0.67389,0.67399,19.8813,19.8864,9.53855,9.539,10.3384,10.3413,14.66282,14.6645
2022-04-19 11:00:00,1.07957,1.0796,128.195,128.204,1.26145,1.26153,0.73638,0.73644,1.3016,1.3017,0.67382,0.67392,19.8636,19.868,9.517,9.5175,10.3345,10.3371,14.663,14.667
2022-04-19 12:00:00,1.07939,1.07941,128.458,128.466,1.26338,1.26347,0.73595,0.736,1.30008,1.30018,0.6726,0.67268,19.9089,19.9139,9.5212,9.5238,10.3389,10.3415,14.661,14.665
2022-04-19 13:00:00,1.08057,1.08062,128.676,128.682,1.26101,1.26109,0.73808,0.73814,1.30017,1.30027,0.67387,0.67394,19.9562,19.96,9.5056,9.5085,10.3287,10.33164,14.667,14.6675
2022-04-19 14:00:00,1.07855,1.07857,128.83,128.836,1.26245,1.2625,0.73708,0.73716,1.29894,1.29902,0.67322,0.67333,20.0487,20.0527,9.5065,9.5093,10.3166,10.3183,14.6665,14.66895
2022-04-19 15:00:00,1.07892,1.07897,128.545,128.552,1.26171,1.26179,0.73713,0.73718,1.30095,1.30102,0.67265,0.67273,20.0501,20.0543,9.5133,9.5167,10.3207,10.3253,14.657,14.665
2022-04-19 16:00:00,1.07964,1.07966,128.752,128.759,1.26216,1.26222,0.73772,0.73777,1.30066,1.30076,0.67297,0.67306,20.0552,20.0587,9.5254,9.5292,10.3159,10.3187,14.64553,14.66019
2022-04-19 17:00:00,1.07889,1.07892,128.802,128.807,1.26179,1.26185,0.73757,0.73763,1.29993,1.30003,0.67292,0.67299,20.0506,20.0548,9.5228,9.52664,10.308,10.31,14.65,14.6605
2022-04-19 18:00:00,1.079,1.07905,128.752,128.76,1.26258,1.26265,0.73732,0.73734,1.29986,1.29993,0.67289,0.67299,20.0702,20.0747,9.5283,9.5321,10.3015,10.3043,14.6505,14.6605
2022-04-19 19:00:00,1.07885,1.0789,128.86,128.868,1.26163,1.26173,0.73806,0.73813,1.30025,1.30035,0.6731,0.67318,20.0422,20.0464,9.529,9.5326,10.284,10.2874,14.6505,14.6615
2022-04-19 20:00:00,1.07866,1.07884,128.865,128.921,1.26085,1.26265,0.73639,0.73785,1.2988,1.30085,0.67335,0.67435,20.011,20.036,9.5232,9.5409,10.2795,10.297,14.65,14.6645
2022-04-19 22:00:00,1.07899,1.07905,129.299,129.31,1.2607,1.26079,0.73876,0.73886,1.30083,1.30095,0.67379,0.6739,20.0249,20.033,9.5261,9.5375,10.2844,10.2968,14.6425,14.66942
2022-04-19 23:00:00,1.0794,1.07946,129.33,129.335,1.26041,1.26051,0.7393,0.73939,1.30132,1.30145,0.6745,0.67461,20.0198,20.0267,9.5263,9.53461,10.2862,10.2932,14.6425,14.66966
2022-04-20 00:00:00,1.07964,1.07968,129.29,129.3,1.26056,1.26064,0.73968,0.73975,1.30185,1.30197,0.67493,0.67502,20.0134,20.0214,9.5281,9.5336,10.287,10.2927,14.6425,14.67038
2022-04-20 01:00:00,1.07968,1.07973,129.0,129.01,1.26065,1.26073,0.7405,0.74059,1.30283,1.30295,0.67615,0.67623,20.0288,20.0353,9.5322,9.5416,10.2906,10.2971,14.6425,14.67104
2022-04-20 02:00:00,1.0807,1.08075,128.77,128.778,1.2597,1.25976,0.741,0.74108,1.30292,1.30302,0.67594,0.67604,20.0103,20.0169,9.5238,9.5327,10.2837,10.2899,14.652,14.6689
2022-04-20 03:00:00,1.08186,1.08191,128.348,128.358,1.25867,1.25874,0.74124,0.7413,1.3041,1.30415,0.67535,0.67541,19.985,19.9894,9.5266,9.5374,10.2842,10.2902,14.654,14.66626
2022-04-20 04:00:00,1.08201,1.08206,128.552,128.562,1.25832,1.25839,0.74241,0.74249,1.30361,1.3037,0.67694,0.67701,19.9658,19.9708,9.5199,9.5264,10.266,10.2731,14.654,14.66428
2022-04-20 05:00:00,1.08162,1.08167,128.698,128.708,1.25848,1.25858,0.74248,0.74255,1.30292,1.30304,0.67672,0.6768,19.9741,19.9803,9.5146,9.5195,10.27,10.275,14.6508,14.6617
2022-04-20 06:00:00,1.0813,1.08135,128.663,128.667,1.25796,1.25804,0.74168,0.74176,1.30231,1.30243,0.67619,0.6763,19.99069,19.9957,9.519,9.5213,10.276,10.2779,14.65625,14.66245
2022-04-20 07:00:00,1.0809,1.08096,128.668,128.676,1.25785,1.25795,0.74155,0.74162,1.30005,1.30014,0.67685,0.67697,20.03666,20.04209,9.5001,9.5041,10.256,10.2585,14.66405,14.66884
2022-04-20 08:00:00,1.08396,1.084,128.399,128.408,1.25639,1.25647,0.74327,0.74333,1.30292,1.303,0.67851,0.67862,20.0079,20.0126,9.5105,9.5148,10.2516,10.2559,14.66555,14.67
2022-04-20 09:00:00,1.08541,1.08545,128.06,128.066,1.25441,1.25448,0.74351,0.74359,1.30313,1.3032,0.67843,0.6785,19.9597,19.9644,9.53027,9.53317,10.2497,10.2526,14.6603,14.66597
2022-04-20 10:00:00,1.08586,1.0859,127.769,127.777,1.25428,1.25438,0.74402,0.74405,1.30571,1.30582,0.67955,0.67966,19.9553,19.9598,9.5258,9.5295,10.2382,10.241,14.66122,14.6675
2022-04-20 11:00:00,1.08265,1.08269,127.879,127.885,1.25376,1.25385,0.74308,0.74313,1.30518,1.30528,0.6791,0.67918,19.962,19.9661,9.5295,9.531,10.2242,10.2271,14.668,14.672
2022-04-20 12:00:00,1.0829,1.08294,128.101,128.108,1.25246,1.25255,0.742,0.74205,1.3055,1.30557,0.67822,0.67829,20.032,20.0365,9.5551,9.55827,10.2378,10.2409,14.672,14.67375
2022-04-20 13:00:00,1.08417,1.0842,127.9,127.907,1.25159,1.25165,0.74263,0.74271,1.30519,1.30529,0.67868,0.67878,20.033,20.0365,9.5525,9.557,10.255,10.258,14.673,14.677
2022-04-20 14:00:00,1.08645,1.08648,127.68,127.685,1.24891,1.24899,0.74554,0.7456,1.30468,1.30477,0.68084,0.6809,19.9941,19.9973,9.557,9.5592,10.252,10.2539,14.674,14.67695
2022-04-20 15:00:00,1.08545,1.0855,127.765,127.771,1.2495,1.24958,0.74512,0.74518,1.30534,1.30543,0.68088,0.68096,20.0011,20.0049,9.55762,9.56123,10.2451,10.2492,14.67,14.6745
2022-04-20 16:00:00,1.08427,1.08432,127.885,127.89,1.24993,1.24997,0.74456,0.74463,1.30508,1.30516,0.68,0.68008,20.0301,20.0331,9.5506,9.55537,10.2432,10.24722,14.6705,14.67775
2022-04-20 17:00:00,1.08515,1.08519,127.732,127.74,1.24911,1.24919,0.74512,0.74519,1.30575,1.30581,0.68049,0.68059,20.0318,20.036,9.54967,9.55364,10.2453,10.2493,14.6705,14.67795
2022-04-20 18:00:00,1.08411,1.08415,127.778,127.784,1.25051,1.2506,0.74396,0.74403,1.30562,1.3057,0.67958,0.67979,20.0182,20.0223,9.5575,9.5618,10.2475,10.2504,14.67,14.67795
2022-04-20 19:00:00,1.08533,1.08539,127.72,127.725,1.2496,1.24968,0.74493,0.745,1.3063,1.3064,0.68057,0.68065,19.998,20.0011,9.56,9.5625,10.23858,10.2429,14.67,14.67795
2022-04-20 20:00:00,1.0851,1.08555,127.751,127.91,1.2493,1.25095,0.74455,0.74545,1.30665,1.3069,0.67985,0.68115,19.983,20.037,9.553,9.5795,10.2365,10.2465,14.67,14.68505
2022-04-20 22:00:00,1.08527,1.08532,127.961,127.972,1.24858,1.24867,0.74427,0.74438,1.30727,1.30741,0.67714,0.67725,19.9915,19.9966,9.5565,9.5699,10.2427,10.2543,14.6545,14.68343
2022-04-20 23:00:00,1.08494,1.08498,127.978,127.988,1.24875,1.24883,0.7444,0.74443,1.30678,1.30691,0.67815,0.67828,19.985,19.991,9.5582,9.5677,10.245,10.2524,14.66,14.67964
2022-04-21 00:00:00,1.08355,1.0836,128.152,128.16,1.24949,1.24957,0.7432,0.74328,1.30526,1.30534,0.67763,0.6777,20.0021,20.007,9.5585,9.5709,10.2451,10.2517,14.668,14.67765
2022-04-21 01:00:00,1.08375,1.0838,128.383,128.39,1.24846,1.24854,0.74331,0.74338,1.30546,1.3056,0.6779,0.67804,19.9834,19.9895,9.5491,9.5569,10.2445,10.251,14.66,14.67855
2022-04-21 02:00:00,1.08256,1.08261,128.608,128.616,1.24929,1.24938,0.74312,0.74319,1.30465,1.30469,0.67747,0.67757,20.001,20.009,9.545,9.553,10.2395,10.243,14.66,14.67907
2022-04-21 03:00:00,1.08302,1.08307,128.311,128.318,1.24948,1.24956,0.74268,0.7427,1.3045,1.30457,0.67794,0.67805,20.0218,20.0276,9.5548,9.5658,10.244,10.2509,14.66,14.67943
2022-04-21 04:00:00,1.08319,1.08325,128.361,128.37,1.24861,1.24869,0.74355,0.7436,1.3051,1.30522,0.6789,0.67899,20.0156,20.0212,9.5498,9.5555,10.2401,10.2455,14.665,14.67458
2022-04-21 05:00:00,1.08468,1.08472,128.199,128.206,1.24812,1.24821,0.74411,0.74418,1.30518,1.30529,0.67872,0.6788,20.0047,20.0106,9.5489,9.5553,10.2394,10.2434,14.669,14.67578
2022-04-21 06:00:00,1.09019,1.09025,128.007,128.016,1.24787,1.24796,0.74445,0.74453,1.30799,1.30811,0.67873,0.67883,19.98324,19.9892,9.58,9.5827,10.2346,10.239,14.6725,14.675
2022-04-21 07:00:00,1.0927,1.09274,128.018,128.023,1.24596,1.24606,0.74566,0.74573,1.30745,1.3075,0.68028,0.68038,20.013,20.0177,9.5708,9.5746,10.2477,10.2506,14.675,14.678
2022-04-21 08:00:00,1.09211,1.09216,128.061,128.07,1.24725,1.24733,0.74481,0.74489,1.306,1.30608,0.67975,0.67986,20.067,20.0681,9.56525,9.5695,10.2522,10.2562,14.6795,14.6825
