,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT,time_est
1747,1.079825,0.007774236181295188,0.7865963973884998,0.724475,1.2839,0.6638,0.04942298663108212,0.1116530955150575,0.10479922358364671,0.06778971630003729,2022-04-22 16:00:00
1748,1.0806550000000001,0.007767382430957681,0.7863613487669855,0.72417,1.282985,0.663135,0.04939210664743667,0.1117799476607673,0.10495362501821008,0.0678195998643608,2022-04-24 18:00:00
1749,1.08095,0.007775626521106938,0.7859503515162947,0.72323,1.2828300000000001,0.6622300000000001,0.04938332572007062,0.1117711532297257,0.10499247243941529,0.06777363605557438,2022-04-24 19:00:00
1750,1.0802100000000001,0.007766507712142159,0.7857033419891651,0.72133,1.282165,0.66162,0.049330340626002014,0.11167211996216293,0.10490429344184286,0.06777363605557438,2022-04-24 20:00:00
1751,1.078725,0.007777289536823522,0.7851327266874465,0.71875,1.27976,0.66063,0.049107954015311865,0.11130744784035328,0.10462088295767544,0.0678195998643608,2022-04-24 21:00:00
1752,1.07813,0.007792987090916883,0.7851173161549665,0.71845,1.28024,0.660525,0.049147173668910235,0.11117836923679786,0.10451452169529644,0.0678195998643608,2022-04-24 22:00:00
1753,1.0781499999999997,0.007790285513964087,0.7854287262702346,0.718545,1.280545,0.66021,0.0491613080840855,0.11121311678331415,0.10452405997178825,0.06785411365564037,2022-04-24 23:00:00
1754,1.07743,0.007780526897281483,0.7852406173561733,0.7166450000000001,1.27995,0.6593100000000001,0.04905002366663642,0.11115489964459074,0.1043167174164565,0.0678195998643608,2022-04-25 00:00:00
1755,1.0775699999999997,0.007782797682282851,0.7852560327294714,0.71628,1.2798349999999998,0.65894,0.049037035220850546,0.11100100435219282,0.10430452037556867,0.06773356055685115,2022-04-25 01:00:00
1756,1.071455,0.007806858325038546,0.7840093453913972,0.7150799999999998,1.27309,0.658575,0.04905375310264989,0.11051681545546907,0.1037407292655061,0.06771482443408182,2022-04-25 02:00:00
1757,1.073845,0.007800190324643921,0.7854225573358466,0.7180500000000001,1.27494,0.6618200000000001,0.0490371554526865,0.11087083335484303,0.10399428626767383,0.06773135846753738,2022-04-25 03:00:00
1758,1.07449,0.007804938965377291,0.785558296281167,0.7171899999999999,1.274695,0.661585,0.04897603357796862,0.11095976702879098,0.10387592777438073,0.06771168365101399,2022-04-25 04:00:00
1759,1.07309,0.007799551525787267,0.7845352413230402,0.715865,1.272735,0.6603749999999998,0.04893529041871481,0.11056252337536696,0.10378041403268183,0.06771133978735254,2022-04-25 05:00:00
