time_utc,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT
2022-03-01 11:00:00,0.8947865263044869,114.80850000000001,1.267965,1.374891727276477,0.7458818001111364,1.4762653439329185,20.52525,10.991504354249999,11.9311362947,13.916035
2022-03-01 12:00:00,0.8960372751506462,114.825,1.268805,1.3764245994604414,0.7464190545856255,1.4773449157174725,20.5228,10.985480485,11.92065363375,13.931249999999999
2022-03-01 13:00:00,0.8960332607546393,114.914,1.267145,1.3749767972665463,0.7461545062136016,1.475622712784795,20.520965,10.990942447499998,11.913397044,13.877749999999999
2022-03-01 14:00:00,0.8967684947292432,114.88050000000001,1.26632,1.375326640077018,0.746577873671558,1.4759385124015734,20.47885,10.988092309124998,11.922252022499999,13.94
2022-03-01 15:00:00,0.8976459235654497,114.803,1.267615,1.3773535528834897,0.7489682961720231,1.477366741519915,20.51415,10.980069915375,11.894890535,13.9625
2022-03-01 16:00:00,0.9006331451010061,114.8925,1.271,1.3799955840141311,0.7508973223001487,1.4804506491776097,20.5801,10.953183383999999,11.884528187999999,13.965
2022-03-01 17:00:00,0.9001629294902377,114.8385,1.272585,1.378853896641112,0.7511652450864402,1.479027391587292,20.6241,10.974291071500001,11.909288473,13.96
2022-03-01 18:00:00,0.8990744029022122,114.7265,1.273385,1.3787018143715877,0.750860674047627,1.479694886914318,20.62615,10.979981154099999,11.92887926225,13.937999999999999
2022-03-01 19:00:00,0.8991148214582744,114.8575,1.27428,1.3799003711931996,0.751139854729552,1.4819535111183564,20.6351,11.010050956499999,11.932419246075,13.937999999999999
2022-03-01 20:00:00,0.8984403076259615,114.824,1.274215,1.3788253786599196,0.7505873345893161,1.4803739424578648,20.642,11.008744727999996,11.949486135999999,13.8975
2022-03-01 21:00:00,0.8984322357486187,114.905,1.2742749999999998,1.3789774881925052,0.7504408840193614,1.4801110083256246,20.6565,11.0005514125,11.908800212499997,13.90775
2022-03-01 23:00:00,0.8982829321751472,114.842,1.2724199999999999,1.3772112848692681,0.7498837680159576,1.4778033930365906,20.648049999999998,11.00839128275,11.941671845,13.901
2022-03-02 00:00:00,0.89874714647781,114.9925,1.273255,1.3766519823788548,0.7506549464407696,1.4782184511227068,20.64365,10.982621796,11.931720776,13.908999999999999
2022-03-02 01:00:00,0.8986058130810048,115.0035,1.27216,1.3747216188721785,0.7501143924448478,1.476690441382773,20.64305,10.978668128325,11.949844796999999,13.908999999999999
2022-03-02 02:00:00,0.8988440865047548,114.9975,1.27202,1.3740982480247337,0.7504465156768276,1.475067668729303,20.63925,10.975095846000002,11.941503717000003,13.908999999999999
2022-03-02 03:00:00,0.8993493207664254,115.0415,1.272085,1.3753360977588898,0.7508155734166239,1.4763198299279556,20.65135,10.9689302835,11.9345172695,13.908999999999999
2022-03-02 04:00:00,0.8990380293086397,115.042,1.2720150000000001,1.3758470058129535,0.7512075661626064,1.4767013445365744,20.643,10.978401000000002,11.937704135,13.908999999999999
2022-03-02 05:00:00,0.8996891573961195,115.0595,1.2721200000000001,1.3757523645743768,0.7517129659210927,1.4767885755635795,20.65065,10.970233351000003,11.9235626125,13.935
2022-03-02 06:00:00,0.9010916725613081,115.14750000000001,1.27317,1.3785972772703772,0.7524596023251001,1.4790055166905773,20.69535,10.954101897249998,11.915546805,14.04878
2022-03-02 07:00:00,0.9014328274792783,115.157,1.2729949999999999,1.3787493364768817,0.752391665005135,1.4793337080978726,20.6956,10.9837357795,11.93438897725,14.07228
